id,name,description,image,pool_id,draft_class_id,created_at,updated_at
2459,Borpocian,Alien male from unknown,https://rickandmortyapi.com/api/character/avatar/57.jpeg,15,,2020-08-13 02:41:59.420448,2020-08-13 02:41:59.420448
2460,Brad,Human male from Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/58.jpeg,15,,2020-08-13 02:41:59.421895,2020-08-13 02:41:59.421895
2461,Brad Anderson,Human male from Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/59.jpeg,15,,2020-08-13 02:41:59.423261,2020-08-13 02:41:59.423261
2462,Calypso,Human female from unknown,https://rickandmortyapi.com/api/character/avatar/60.jpeg,15,,2020-08-13 02:41:59.424625,2020-08-13 02:41:59.424625
2464,Canklanker Thom,Alien male from Gromflom Prime,https://rickandmortyapi.com/api/character/avatar/62.jpeg,15,,2020-08-13 02:41:59.798056,2020-08-13 02:41:59.798056
2465,Centaur,Humanoid male from unknown,https://rickandmortyapi.com/api/character/avatar/63.jpeg,15,,2020-08-13 02:41:59.800779,2020-08-13 02:41:59.800779
2466,Chris,Alien unknown from unknown,https://rickandmortyapi.com/api/character/avatar/64.jpeg,15,,2020-08-13 02:41:59.802887,2020-08-13 02:41:59.802887
2427,Armothy,unknown male from Post-Apocalyptic Earth,https://rickandmortyapi.com/api/character/avatar/25.jpeg,15,301,2020-08-13 02:41:59.151736,2020-08-13 03:33:29.057317
2418,Amish Cyborg,Alien male from unknown,https://rickandmortyapi.com/api/character/avatar/16.jpeg,15,301,2020-08-13 02:41:58.92499,2020-08-13 03:33:29.063268
2467,Chris,Humanoid male from Rick's Battery Microverse,https://rickandmortyapi.com/api/character/avatar/65.jpeg,15,,2020-08-13 02:41:59.804643,2020-08-13 02:41:59.804643
2468,Coach Feratu (Balik Alistane),Vampire male from Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/66.jpeg,15,,2020-08-13 02:41:59.806183,2020-08-13 02:41:59.806183
2469,Collector,Alien male from The Menagerie,https://rickandmortyapi.com/api/character/avatar/67.jpeg,15,,2020-08-13 02:41:59.807808,2020-08-13 02:41:59.807808
2471,Commander Rick,Human male from unknown,https://rickandmortyapi.com/api/character/avatar/69.jpeg,15,,2020-08-13 02:41:59.812103,2020-08-13 02:41:59.812103
2472,Concerto,Humanoid male from unknown,https://rickandmortyapi.com/api/character/avatar/70.jpeg,15,,2020-08-13 02:41:59.814028,2020-08-13 02:41:59.814028
2473,Conroy,Robot unknown from Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/71.jpeg,15,,2020-08-13 02:41:59.815596,2020-08-13 02:41:59.815596
2474,Cool Rick,Human male from Earth (K-83),https://rickandmortyapi.com/api/character/avatar/72.jpeg,15,,2020-08-13 02:41:59.817194,2020-08-13 02:41:59.817194
2476,Cop Rick,Human male from unknown,https://rickandmortyapi.com/api/character/avatar/74.jpeg,15,,2020-08-13 02:41:59.820025,2020-08-13 02:41:59.820025
2477,Courier Flap,Alien unknown from unknown,https://rickandmortyapi.com/api/character/avatar/75.jpeg,15,,2020-08-13 02:41:59.821331,2020-08-13 02:41:59.821331
2478,Cousin Nicky,Alien male from unknown,https://rickandmortyapi.com/api/character/avatar/76.jpeg,15,,2020-08-13 02:41:59.822606,2020-08-13 02:41:59.822606
2479,Cowboy Morty,Human male from unknown,https://rickandmortyapi.com/api/character/avatar/77.jpeg,15,,2020-08-13 02:41:59.823861,2020-08-13 02:41:59.823861
2480,Cowboy Rick,Human male from unknown,https://rickandmortyapi.com/api/character/avatar/78.jpeg,15,,2020-08-13 02:41:59.825456,2020-08-13 02:41:59.825456
2482,Creepy Little Girl,Human female from unknown,https://rickandmortyapi.com/api/character/avatar/80.jpeg,15,,2020-08-13 02:41:59.829309,2020-08-13 02:41:59.829309
2483,Crocubot,Animal male from unknown,https://rickandmortyapi.com/api/character/avatar/81.jpeg,15,,2020-08-13 02:41:59.926332,2020-08-13 02:41:59.926332
2484,Cronenberg Rick,Cronenberg male from Cronenberg Earth,https://rickandmortyapi.com/api/character/avatar/82.jpeg,15,,2020-08-13 02:41:59.930726,2020-08-13 02:41:59.930726
2485,Cronenberg Morty,Cronenberg male from Cronenberg Earth,https://rickandmortyapi.com/api/character/avatar/83.jpeg,15,,2020-08-13 02:41:59.933181,2020-08-13 02:41:59.933181
2486,Cult Leader Morty,Human male from unknown,https://rickandmortyapi.com/api/character/avatar/84.jpeg,15,,2020-08-13 02:41:59.935466,2020-08-13 02:41:59.935466
2487,Cyclops Morty,Humanoid male from unknown,https://rickandmortyapi.com/api/character/avatar/85.jpeg,15,,2020-08-13 02:41:59.937389,2020-08-13 02:41:59.937389
2488,Cyclops Rick,Humanoid male from unknown,https://rickandmortyapi.com/api/character/avatar/86.jpeg,15,,2020-08-13 02:41:59.939354,2020-08-13 02:41:59.939354
2489,Cynthia,Alien female from unknown,https://rickandmortyapi.com/api/character/avatar/87.jpeg,15,,2020-08-13 02:41:59.94154,2020-08-13 02:41:59.94154
2490,Cynthia,Human female from Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/88.jpeg,15,,2020-08-13 02:41:59.94349,2020-08-13 02:41:59.94349
2491,Dale,Humanoid male from Giant's Town,https://rickandmortyapi.com/api/character/avatar/89.jpeg,15,,2020-08-13 02:41:59.945229,2020-08-13 02:41:59.945229
2492,Daron Jefferson,Alien male from Unity's Planet,https://rickandmortyapi.com/api/character/avatar/90.jpeg,15,,2020-08-13 02:41:59.946755,2020-08-13 02:41:59.946755
2493,David Letterman,Human male from Earth (C-500A),https://rickandmortyapi.com/api/character/avatar/91.jpeg,15,,2020-08-13 02:41:59.948222,2020-08-13 02:41:59.948222
2494,Davin,Human male from Earth (C-137),https://rickandmortyapi.com/api/character/avatar/92.jpeg,15,,2020-08-13 02:41:59.949687,2020-08-13 02:41:59.949687
2495,Diablo Verde,Humanoid male from unknown,https://rickandmortyapi.com/api/character/avatar/93.jpeg,15,,2020-08-13 02:41:59.951125,2020-08-13 02:41:59.951125
2496,Diane Sanchez,Human female from Earth (Unknown dimension),https://rickandmortyapi.com/api/character/avatar/94.jpeg,15,,2020-08-13 02:41:59.952519,2020-08-13 02:41:59.952519
2497,Dipper and Mabel Mortys,Human unknown from unknown,https://rickandmortyapi.com/api/character/avatar/95.jpeg,15,,2020-08-13 02:41:59.953936,2020-08-13 02:41:59.953936
2498,Tuberculosis,Disease unknown from Anatomy Park,https://rickandmortyapi.com/api/character/avatar/96.jpeg,15,,2020-08-13 02:41:59.955393,2020-08-13 02:41:59.955393
2499,Gonorrhea,Disease unknown from Anatomy Park,https://rickandmortyapi.com/api/character/avatar/97.jpeg,15,,2020-08-13 02:41:59.95665,2020-08-13 02:41:59.95665
2500,Hepatitis A,Disease unknown from Anatomy Park,https://rickandmortyapi.com/api/character/avatar/98.jpeg,15,,2020-08-13 02:41:59.958047,2020-08-13 02:41:59.958047
2501,Hepatitis C,Disease unknown from Anatomy Park,https://rickandmortyapi.com/api/character/avatar/99.jpeg,15,,2020-08-13 02:41:59.95936,2020-08-13 02:41:59.95936
2502,Bubonic Plague,Disease unknown from Anatomy Park,https://rickandmortyapi.com/api/character/avatar/100.jpeg,15,,2020-08-13 02:41:59.960638,2020-08-13 02:41:59.960638
2503,E. Coli,Disease unknown from Anatomy Park,https://rickandmortyapi.com/api/character/avatar/101.jpeg,15,,2020-08-13 02:42:00.221217,2020-08-13 02:42:00.221217
2504,Donna Gueterman,Robot female from unknown,https://rickandmortyapi.com/api/character/avatar/102.jpeg,15,,2020-08-13 02:42:00.225682,2020-08-13 02:42:00.225682
2505,Doofus Rick,Human male from Earth (J19ζ7),https://rickandmortyapi.com/api/character/avatar/103.jpeg,15,,2020-08-13 02:42:00.228711,2020-08-13 02:42:00.228711
2506,Doom-Nomitron,Alien unknown from unknown,https://rickandmortyapi.com/api/character/avatar/104.jpeg,15,,2020-08-13 02:42:00.230704,2020-08-13 02:42:00.230704
2507,Dr. Glip-Glop,Alien male from unknown,https://rickandmortyapi.com/api/character/avatar/105.jpeg,15,,2020-08-13 02:42:00.232568,2020-08-13 02:42:00.232568
2508,Dr. Schmidt,Human male from Roy: A Life Well Lived,https://rickandmortyapi.com/api/character/avatar/106.jpeg,15,,2020-08-13 02:42:00.234658,2020-08-13 02:42:00.234658
2509,Dr. Wong,Human female from Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/107.jpeg,15,,2020-08-13 02:42:00.236398,2020-08-13 02:42:00.236398
2512,Eli,Human male from Post-Apocalyptic Earth,https://rickandmortyapi.com/api/character/avatar/110.jpeg,15,,2020-08-13 02:42:00.241605,2020-08-13 02:42:00.241605
2513,Eli's Girlfriend,Human female from Post-Apocalyptic Earth,https://rickandmortyapi.com/api/character/avatar/111.jpeg,15,,2020-08-13 02:42:00.243138,2020-08-13 02:42:00.243138
2514,Eric McMan,Human male from Earth (C-137),https://rickandmortyapi.com/api/character/avatar/112.jpeg,15,,2020-08-13 02:42:00.244663,2020-08-13 02:42:00.244663
2515,Eric Stoltz Mask Morty,Human male from Eric Stoltz Mask Earth,https://rickandmortyapi.com/api/character/avatar/113.jpeg,15,,2020-08-13 02:42:00.246116,2020-08-13 02:42:00.246116
2470,Colossus,Human male from Post-Apocalyptic Earth,https://rickandmortyapi.com/api/character/avatar/68.jpeg,15,301,2020-08-13 02:41:59.809969,2020-08-13 03:33:29.0563
2510,Dr. Xenon Bloom,Humanoid male from unknown,https://rickandmortyapi.com/api/character/avatar/108.jpeg,15,301,2020-08-13 02:42:00.238157,2020-08-13 03:33:29.066095
2516,Ethan,Human male from Earth (C-137),https://rickandmortyapi.com/api/character/avatar/114.jpeg,15,,2020-08-13 02:42:00.247644,2020-08-13 02:42:00.247644
2517,Ethan,Human male from Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/115.jpeg,15,,2020-08-13 02:42:00.249213,2020-08-13 02:42:00.249213
2518,Evil Beth Clone,Human female from unknown,https://rickandmortyapi.com/api/character/avatar/116.jpeg,15,,2020-08-13 02:42:00.250829,2020-08-13 02:42:00.250829
2519,Evil Jerry Clone,Human male from unknown,https://rickandmortyapi.com/api/character/avatar/117.jpeg,15,,2020-08-13 02:42:00.252201,2020-08-13 02:42:00.252201
2520,Evil Morty,Human male from unknown,https://rickandmortyapi.com/api/character/avatar/118.jpeg,15,,2020-08-13 02:42:00.253642,2020-08-13 02:42:00.253642
2521,Evil Rick,Humanoid male from unknown,https://rickandmortyapi.com/api/character/avatar/119.jpeg,15,,2020-08-13 02:42:00.254986,2020-08-13 02:42:00.254986
2522,Evil Summer Clone,Human female from unknown,https://rickandmortyapi.com/api/character/avatar/120.jpeg,15,,2020-08-13 02:42:00.256353,2020-08-13 02:42:00.256353
2523,Eyehole Man,Alien male from unknown,https://rickandmortyapi.com/api/character/avatar/121.jpeg,15,,2020-08-13 02:42:00.460042,2020-08-13 02:42:00.460042
2524,Fart,Alien male from unknown,https://rickandmortyapi.com/api/character/avatar/122.jpeg,15,,2020-08-13 02:42:00.463998,2020-08-13 02:42:00.463998
2525,Fat Morty,Human male from unknown,https://rickandmortyapi.com/api/character/avatar/123.jpeg,15,,2020-08-13 02:42:00.467009,2020-08-13 02:42:00.467009
2526,Father Bob,Human male from Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/124.jpeg,15,,2020-08-13 02:42:00.469834,2020-08-13 02:42:00.469834
2527,Flansian,Alien unknown from unknown,https://rickandmortyapi.com/api/character/avatar/125.jpeg,15,,2020-08-13 02:42:00.472601,2020-08-13 02:42:00.472601
2528,Fleeb,Alien unknown from unknown,https://rickandmortyapi.com/api/character/avatar/126.jpeg,15,,2020-08-13 02:42:00.475368,2020-08-13 02:42:00.475368
2529,Frank Palicky,Human male from Earth (C-137),https://rickandmortyapi.com/api/character/avatar/127.jpeg,15,,2020-08-13 02:42:00.477638,2020-08-13 02:42:00.477638
2531,Fulgora,Human female from unknown,https://rickandmortyapi.com/api/character/avatar/129.jpeg,15,,2020-08-13 02:42:00.4827,2020-08-13 02:42:00.4827
2532,Galactic Federation President,Alien male from unknown,https://rickandmortyapi.com/api/character/avatar/130.jpeg,15,,2020-08-13 02:42:00.484489,2020-08-13 02:42:00.484489
2533,Gar Gloonch,Alien male from unknown,https://rickandmortyapi.com/api/character/avatar/131.jpeg,15,,2020-08-13 02:42:00.486298,2020-08-13 02:42:00.486298
2534,Gar's Mytholog,Mytholog male from Nuptia 4,https://rickandmortyapi.com/api/character/avatar/132.jpeg,15,,2020-08-13 02:42:00.487991,2020-08-13 02:42:00.487991
2535,Garblovian,Alien male from Glaagablaaga,https://rickandmortyapi.com/api/character/avatar/133.jpeg,15,,2020-08-13 02:42:00.489725,2020-08-13 02:42:00.489725
2536,Garmanarnar,Alien male from unknown,https://rickandmortyapi.com/api/character/avatar/134.jpeg,15,,2020-08-13 02:42:00.491503,2020-08-13 02:42:00.491503
2537,Garment District Rick,Human male from unknown,https://rickandmortyapi.com/api/character/avatar/135.jpeg,15,,2020-08-13 02:42:00.493233,2020-08-13 02:42:00.493233
2538,Gazorpazorpfield,Alien male from Gazorpazorp,https://rickandmortyapi.com/api/character/avatar/136.jpeg,15,,2020-08-13 02:42:00.494904,2020-08-13 02:42:00.494904
2540,General Nathan,Human male from Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/138.jpeg,15,,2020-08-13 02:42:00.498252,2020-08-13 02:42:00.498252
2541,General Store Owner,Alien male from Purge Planet,https://rickandmortyapi.com/api/character/avatar/139.jpeg,15,,2020-08-13 02:42:00.500114,2020-08-13 02:42:00.500114
2542,Genital Washer,Human male from Post-Apocalyptic Earth,https://rickandmortyapi.com/api/character/avatar/140.jpeg,15,,2020-08-13 02:42:00.501873,2020-08-13 02:42:00.501873
2543,Ghost in a Jar,Alien genderless from unknown,https://rickandmortyapi.com/api/character/avatar/141.jpeg,15,,2020-08-13 02:42:00.725103,2020-08-13 02:42:00.725103
2544,Gibble Snake,Alien unknown from Resort Planet,https://rickandmortyapi.com/api/character/avatar/142.jpeg,15,,2020-08-13 02:42:00.730137,2020-08-13 02:42:00.730137
2545,Glasses Morty,Human male from unknown,https://rickandmortyapi.com/api/character/avatar/143.jpeg,15,,2020-08-13 02:42:00.734017,2020-08-13 02:42:00.734017
2546,Glenn,Alien male from unknown,https://rickandmortyapi.com/api/character/avatar/144.jpeg,15,,2020-08-13 02:42:00.736902,2020-08-13 02:42:00.736902
2547,Glenn,Human male from unknown,https://rickandmortyapi.com/api/character/avatar/145.jpeg,15,,2020-08-13 02:42:00.739388,2020-08-13 02:42:00.739388
2550,Goddess Beth,Mytholog female from Nuptia 4,https://rickandmortyapi.com/api/character/avatar/148.jpeg,15,,2020-08-13 02:42:00.74722,2020-08-13 02:42:00.74722
2552,Cornvelious Daniel,Alien male from unknown,https://rickandmortyapi.com/api/character/avatar/150.jpeg,15,,2020-08-13 02:42:00.750916,2020-08-13 02:42:00.750916
2553,Gwendolyn,Robot female from Gazorpazorp,https://rickandmortyapi.com/api/character/avatar/151.jpeg,15,,2020-08-13 02:42:00.752623,2020-08-13 02:42:00.752623
2554,Hammerhead Morty,Humanoid male from unknown,https://rickandmortyapi.com/api/character/avatar/152.jpeg,15,,2020-08-13 02:42:00.75422,2020-08-13 02:42:00.75422
2555,Hamster In Butt,Animal unknown from Hamster in Butt World,https://rickandmortyapi.com/api/character/avatar/153.jpeg,15,,2020-08-13 02:42:00.755917,2020-08-13 02:42:00.755917
2556,Hamurai,Alien male from unknown,https://rickandmortyapi.com/api/character/avatar/154.jpeg,15,,2020-08-13 02:42:00.75758,2020-08-13 02:42:00.75758
2558,Hemorrhage,Human male from Post-Apocalyptic Earth,https://rickandmortyapi.com/api/character/avatar/156.jpeg,15,,2020-08-13 02:42:00.760682,2020-08-13 02:42:00.760682
2559,Hole in the Wall Where the Men Can See it All,unknown genderless from unknown,https://rickandmortyapi.com/api/character/avatar/157.jpeg,15,,2020-08-13 02:42:00.762178,2020-08-13 02:42:00.762178
2560,Hookah Alien,Alien unknown from unknown,https://rickandmortyapi.com/api/character/avatar/158.jpeg,15,,2020-08-13 02:42:00.763636,2020-08-13 02:42:00.763636
2561,Hunter,Human male from Earth (Giant Telepathic Spiders Dimension),https://rickandmortyapi.com/api/character/avatar/159.jpeg,15,,2020-08-13 02:42:00.765111,2020-08-13 02:42:00.765111
2562,Hunter's Father,Human male from Earth (Giant Telepathic Spiders Dimension),https://rickandmortyapi.com/api/character/avatar/160.jpeg,15,,2020-08-13 02:42:00.76653,2020-08-13 02:42:00.76653
2563,Hydrogen-F,Alien female from Alphabetrium,https://rickandmortyapi.com/api/character/avatar/161.jpeg,15,,2020-08-13 02:42:00.975208,2020-08-13 02:42:00.975208
2564,Ice-T,Alien male from Alphabetrium,https://rickandmortyapi.com/api/character/avatar/162.jpeg,15,,2020-08-13 02:42:00.979629,2020-08-13 02:42:00.979629
2549,Gobo,Alien male from unknown,https://rickandmortyapi.com/api/character/avatar/147.jpeg,15,301,2020-08-13 02:42:00.744709,2020-08-13 03:33:29.06706
2530,Frankenstein's Monster,Alien male from unknown,https://rickandmortyapi.com/api/character/avatar/128.jpeg,15,301,2020-08-13 02:42:00.48094,2020-08-13 03:33:29.068022
2551,Gordon Lunas,Human male from unknown,https://rickandmortyapi.com/api/character/avatar/149.jpeg,15,301,2020-08-13 02:42:00.749018,2020-08-13 03:33:29.069954
2565,Ideal Jerry,Mytholog male from Nuptia 4,https://rickandmortyapi.com/api/character/avatar/163.jpeg,15,,2020-08-13 02:42:00.982848,2020-08-13 02:42:00.982848
2566,Insurance Rick,Human male from unknown,https://rickandmortyapi.com/api/character/avatar/164.jpeg,15,,2020-08-13 02:42:00.985675,2020-08-13 02:42:00.985675
2567,Investigator Rick,Human male from unknown,https://rickandmortyapi.com/api/character/avatar/165.jpeg,15,,2020-08-13 02:42:00.988463,2020-08-13 02:42:00.988463
2568,Invisi-trooper,Human male from Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/166.jpeg,15,,2020-08-13 02:42:00.990323,2020-08-13 02:42:00.990323
2569,Izzy,Animal unknown from Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/167.jpeg,15,,2020-08-13 02:42:00.992055,2020-08-13 02:42:00.992055
2570,Jackie,Alien female from Gazorpazorp,https://rickandmortyapi.com/api/character/avatar/168.jpeg,15,,2020-08-13 02:42:00.993831,2020-08-13 02:42:00.993831
2571,Jacob,Human male from Earth (C-137),https://rickandmortyapi.com/api/character/avatar/169.jpeg,15,,2020-08-13 02:42:00.99564,2020-08-13 02:42:00.99564
2573,Jaguar,Human male from Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/171.jpeg,15,,2020-08-13 02:42:00.999051,2020-08-13 02:42:00.999051
2574,Jamey,Human male from Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/172.jpeg,15,,2020-08-13 02:42:01.000612,2020-08-13 02:42:01.000612
2575,Jan-Michael Vincent,Human male from unknown,https://rickandmortyapi.com/api/character/avatar/173.jpeg,15,,2020-08-13 02:42:01.002158,2020-08-13 02:42:01.002158
2576,Jerry 5-126,Human male from Earth (5-126),https://rickandmortyapi.com/api/character/avatar/174.jpeg,15,,2020-08-13 02:42:01.003626,2020-08-13 02:42:01.003626
2577,Jerry Smith,Human male from Earth (C-137),https://rickandmortyapi.com/api/character/avatar/175.jpeg,15,,2020-08-13 02:42:01.005124,2020-08-13 02:42:01.005124
2578,Celebrity Jerry,Human male from Earth (C-500A),https://rickandmortyapi.com/api/character/avatar/176.jpeg,15,,2020-08-13 02:42:01.006511,2020-08-13 02:42:01.006511
2579,Jerry Smith,Human male from Earth (Evil Rick's Target Dimension),https://rickandmortyapi.com/api/character/avatar/177.jpeg,15,,2020-08-13 02:42:01.007884,2020-08-13 02:42:01.007884
2580,Jerry's Mytholog,Mytholog male from Nuptia 4,https://rickandmortyapi.com/api/character/avatar/178.jpeg,15,,2020-08-13 02:42:01.009283,2020-08-13 02:42:01.009283
2581,Jessica,Cronenberg female from Earth (C-137),https://rickandmortyapi.com/api/character/avatar/179.jpeg,15,,2020-08-13 02:42:01.010676,2020-08-13 02:42:01.010676
2582,Jessica,Human female from Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/180.jpeg,15,,2020-08-13 02:42:01.012096,2020-08-13 02:42:01.012096
2583,Jessica's Friend,Human female from Earth (C-137),https://rickandmortyapi.com/api/character/avatar/181.jpeg,15,,2020-08-13 02:42:01.210533,2020-08-13 02:42:01.210533
2584,Jim,Human male from Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/182.jpeg,15,,2020-08-13 02:42:01.215604,2020-08-13 02:42:01.215604
2586,Jon,Alien male from Gazorpazorp,https://rickandmortyapi.com/api/character/avatar/184.jpeg,15,,2020-08-13 02:42:01.221746,2020-08-13 02:42:01.221746
2587,Joseph Eli Lipkip,Human male from Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/185.jpeg,15,,2020-08-13 02:42:01.224264,2020-08-13 02:42:01.224264
2588,Joyce Smith,Human female from Earth (C-137),https://rickandmortyapi.com/api/character/avatar/186.jpeg,15,,2020-08-13 02:42:01.226785,2020-08-13 02:42:01.226785
2589,Juggling Rick,Human male from unknown,https://rickandmortyapi.com/api/character/avatar/187.jpeg,15,,2020-08-13 02:42:01.22894,2020-08-13 02:42:01.22894
2590,Karen Entity,Alien female from Unity's Planet,https://rickandmortyapi.com/api/character/avatar/188.jpeg,15,,2020-08-13 02:42:01.230776,2020-08-13 02:42:01.230776
2591,Katarina,Human female from Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/189.jpeg,15,,2020-08-13 02:42:01.248762,2020-08-13 02:42:01.248762
2593,Kevin,Alien male from unknown,https://rickandmortyapi.com/api/character/avatar/191.jpeg,15,,2020-08-13 02:42:01.254943,2020-08-13 02:42:01.254943
2594,King Flippy Nips,Alien male from Pluto,https://rickandmortyapi.com/api/character/avatar/192.jpeg,15,,2020-08-13 02:42:01.257016,2020-08-13 02:42:01.257016
2595,King Jellybean,Alien male from Fantasy World,https://rickandmortyapi.com/api/character/avatar/193.jpeg,15,,2020-08-13 02:42:01.259063,2020-08-13 02:42:01.259063
2596,Kozbian,Alien unknown from unknown,https://rickandmortyapi.com/api/character/avatar/194.jpeg,15,,2020-08-13 02:42:01.261037,2020-08-13 02:42:01.261037
2597,Kristen Stewart,Human female from Earth (C-500A),https://rickandmortyapi.com/api/character/avatar/195.jpeg,15,,2020-08-13 02:42:01.262973,2020-08-13 02:42:01.262973
2598,Krombopulos Michael,Alien male from unknown,https://rickandmortyapi.com/api/character/avatar/196.jpeg,15,,2020-08-13 02:42:01.264703,2020-08-13 02:42:01.264703
2599,Kyle,Humanoid male from Zeep Xanflorp's Miniverse,https://rickandmortyapi.com/api/character/avatar/197.jpeg,15,,2020-08-13 02:42:01.266206,2020-08-13 02:42:01.266206
2600,Lady Katana,Humanoid female from unknown,https://rickandmortyapi.com/api/character/avatar/198.jpeg,15,,2020-08-13 02:42:01.267647,2020-08-13 02:42:01.267647
2601,Larva Alien,Alien unknown from Larva Alien's Planet,https://rickandmortyapi.com/api/character/avatar/199.jpeg,15,,2020-08-13 02:42:01.269173,2020-08-13 02:42:01.269173
2602,Lawyer Morty,Human male from unknown,https://rickandmortyapi.com/api/character/avatar/200.jpeg,15,,2020-08-13 02:42:01.27062,2020-08-13 02:42:01.27062
2603,Leonard Smith,Human male from Earth (C-137),https://rickandmortyapi.com/api/character/avatar/201.jpeg,15,,2020-08-13 02:42:01.491641,2020-08-13 02:42:01.491641
2605,Lil B,Alien male from unknown,https://rickandmortyapi.com/api/character/avatar/203.jpeg,15,,2020-08-13 02:42:01.499702,2020-08-13 02:42:01.499702
2606,Lisa,Alien female from unknown,https://rickandmortyapi.com/api/character/avatar/204.jpeg,15,,2020-08-13 02:42:01.502356,2020-08-13 02:42:01.502356
2607,Little Dipper,Humanoid male from unknown,https://rickandmortyapi.com/api/character/avatar/205.jpeg,15,,2020-08-13 02:42:01.504806,2020-08-13 02:42:01.504806
2608,Lizard Morty,Humanoid male from unknown,https://rickandmortyapi.com/api/character/avatar/206.jpeg,15,,2020-08-13 02:42:01.507227,2020-08-13 02:42:01.507227
2609,Loggins,Alien male from unknown,https://rickandmortyapi.com/api/character/avatar/207.jpeg,15,,2020-08-13 02:42:01.509177,2020-08-13 02:42:01.509177
2610,Logic,Human male from unknown,https://rickandmortyapi.com/api/character/avatar/208.jpeg,15,,2020-08-13 02:42:01.510984,2020-08-13 02:42:01.510984
2611,Long Sleeved Morty,Human male from unknown,https://rickandmortyapi.com/api/character/avatar/209.jpeg,15,,2020-08-13 02:42:01.512771,2020-08-13 02:42:01.512771
2612,Lucy,Human female from Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/210.jpeg,15,,2020-08-13 02:42:01.51449,2020-08-13 02:42:01.51449
2613,Ma-Sha,Alien female from Gazorpazorp,https://rickandmortyapi.com/api/character/avatar/211.jpeg,15,,2020-08-13 02:42:01.516338,2020-08-13 02:42:01.516338
2585,Johnny Depp,Human male from Earth (C-500A),https://rickandmortyapi.com/api/character/avatar/183.jpeg,15,301,2020-08-13 02:42:01.219283,2020-08-13 03:33:29.058264
2614,Magma-Q,Alien male from Alphabetrium,https://rickandmortyapi.com/api/character/avatar/212.jpeg,15,,2020-08-13 02:42:01.518198,2020-08-13 02:42:01.518198
2615,Magnesium-J,Alien male from Alphabetrium,https://rickandmortyapi.com/api/character/avatar/213.jpeg,15,,2020-08-13 02:42:01.519933,2020-08-13 02:42:01.519933
2616,Man Painted Silver Who Makes Robot Noises,Human male from unknown,https://rickandmortyapi.com/api/character/avatar/214.jpeg,15,,2020-08-13 02:42:01.521751,2020-08-13 02:42:01.521751
2617,Maximums Rickimus,Human male from unknown,https://rickandmortyapi.com/api/character/avatar/215.jpeg,15,,2020-08-13 02:42:01.52351,2020-08-13 02:42:01.52351
2618,MC Haps,Human male from Earth (C-137),https://rickandmortyapi.com/api/character/avatar/216.jpeg,15,,2020-08-13 02:42:01.525177,2020-08-13 02:42:01.525177
2619,Mechanical Morty,Robot male from Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/217.jpeg,15,,2020-08-13 02:42:01.526759,2020-08-13 02:42:01.526759
2621,Mechanical Summer,Robot female from Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/219.jpeg,15,,2020-08-13 02:42:01.529841,2020-08-13 02:42:01.529841
2623,Melissa,Humanoid female from Mr. Goldenfold's dream,https://rickandmortyapi.com/api/character/avatar/221.jpeg,15,,2020-08-13 02:42:01.714451,2020-08-13 02:42:01.714451
2624,Michael Denny and the Denny Singers,Human male from unknown,https://rickandmortyapi.com/api/character/avatar/222.jpeg,15,,2020-08-13 02:42:01.719464,2020-08-13 02:42:01.719464
2625,Michael Jenkins,Human male from unknown,https://rickandmortyapi.com/api/character/avatar/223.jpeg,15,,2020-08-13 02:42:01.723226,2020-08-13 02:42:01.723226
2627,Michael Thompson,Humanoid male from unknown,https://rickandmortyapi.com/api/character/avatar/225.jpeg,15,,2020-08-13 02:42:01.728302,2020-08-13 02:42:01.728302
2628,Million Ants,Animal male from unknown,https://rickandmortyapi.com/api/character/avatar/226.jpeg,15,,2020-08-13 02:42:01.730861,2020-08-13 02:42:01.730861
2629,Mitch,Human male from Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/227.jpeg,15,,2020-08-13 02:42:01.73333,2020-08-13 02:42:01.73333
2630,Mohawk Guy,Human male from Post-Apocalyptic Earth,https://rickandmortyapi.com/api/character/avatar/228.jpeg,15,,2020-08-13 02:42:01.735144,2020-08-13 02:42:01.735144
